batch_date|location_iso|location|new_cases|new_deaths|new_recovered|new_active_cases|total_cases|total_death|total_recovered
3/31/2020|ID-PA|Papua|1|0|1|0|9|1|3
3/31/2020|ID-PB|Papua Barat|0|0|0|0|2|1|1
3/31/2020|ID-RI|Riau|0|0|0|0|3|0|1
3/31/2020|ID-SR|Sulawesi Barat|0|0|0|0|1|0|0
3/31/2020|ID-SN|Sulawesi Selatan|0|1|0|-1|51|4|5
3/31/2020|ID-ST|Sulawesi Tengah|0|0|0|0|2|0|0
3/31/2020|ID-SG|Sulawesi Tenggara|0|0|0|0|3|0|0
3/31/2020|ID-SA|Sulawesi Utara|0|0|0|0|1|1|5
3/31/2020|ID-SB|Sumatera Barat|0|0|0|0|8|0|1
3/31/2020|ID-SS|Sumatera Selatan|3|0|0|3|5|2|1
3/31/2020|ID-SU|Sumatera Utara|6|2|0|4|13|4|10
4/1/2020|ID-AC|Aceh|0|0|0|0|5|0|1
4/1/2020|ID-BA|Bali|6|0|1|5|18|2|5
4/1/2020|ID-BT|Banten|12|1|6|5|91|28|190
4/1/2020|ID-BE|Bengkulu|0|0|0|0|1|1|0
4/1/2020|ID-JK|DKI Jakarta|59|1|0|58|467|107|112
4/1/2020|ID-YO|Daerah Istimewa Yogyakarta|6|0|1|5|17|2|5
4/1/2020|IDN|Indonesia|149|21|22|106|1677|157|103
4/1/2020|ID-JA|Jambi|0|0|0|0|2|0|4
4/1/2020|ID-JB|Jawa Barat|20|1|2|17|179|31|87
4/1/2020|ID-JT|Jawa Tengah|19|8|16|-5|137|32|40
4/1/2020|ID-JI|Jawa Timur|9|4|77|-72|126|47|445
4/1/2020|ID-KB|Kalimantan Barat|1|0|0|1|9|2|3
4/1/2020|ID-KS|Kalimantan Selatan|0|0|0|0|7|0|0
4/1/2020|ID-KT|Kalimantan Tengah|0|0|0|0|7|2|41
4/1/2020|ID-KI|Kalimantan Timur|1|0|0|1|17|1|3
4/1/2020|ID-KU|Kalimantan Utara|0|0|0|0|2|0|0
4/1/2020|ID-BB|Kepulauan Bangka Belitung|0|0|0|0|2|1|0
4/1/2020|ID-KR|Kepulauan Riau|0|0|0|0|5|3|2
4/1/2020|ID-LA|Lampung|0|0|0|0|7|2|0
4/1/2020|ID-MA|Maluku|0|0|1|-1|1|1|2
4/1/2020|ID-MU|Maluku Utara|0|0|0|0|1|0|0
4/1/2020|ID-NB|Nusa Tenggara Barat|2|0|0|2|4|0|0
4/1/2020|ID-PA|Papua|0|0|1|-1|9|1|4
4/1/2020|ID-PB|Papua Barat|0|0|0|0|2|1|1
4/1/2020|ID-RI|Riau|0|1|0|-1|3|1|1
4/1/2020|ID-SR|Sulawesi Barat|0|0|0|0|1|0|0
4/1/2020|ID-SN|Sulawesi Selatan|14|0|0|14|65|4|5
4/1/2020|ID-ST|Sulawesi Tengah|0|0|0|0|2|0|0
4/1/2020|ID-SG|Sulawesi Tenggara|0|0|0|0|3|0|0
4/1/2020|ID-SA|Sulawesi Utara|2|0|0|2|3|1|5
4/1/2020|ID-SB|Sumatera Barat|0|0|0|0|8|0|1
4/1/2020|ID-SS|Sumatera Selatan|0|0|0|0|5|2|1
4/1/2020|ID-SU|Sumatera Utara|2|0|0|2|15|4|10
4/2/2020|ID-AC|Aceh|0|0|0|0|5|0|1
4/2/2020|ID-BA|Bali|0|0|0|0|18|2|5
4/2/2020|ID-BT|Banten|6|2|1|3|97|30|191
4/2/2020|ID-BE|Bengkulu|0|0|0|0|1|1|0
4/2/2020|ID-JK|DKI Jakarta|70|5|2|63|537|112|114
4/2/2020|ID-YO|Daerah Istimewa Yogyakarta|0|1|0|-1|17|3|5
4/2/2020|IDN|Indonesia|113|13|9|91|1790|170|112
4/2/2020|ID-JA|Jambi|0|0|0|0|2|0|4
4/2/2020|ID-JB|Jawa Barat|15|5|1|9|194|36|88
4/2/2020|ID-JT|Jawa Tengah|5|2|2|1|142|34|42
4/2/2020|ID-JI|Jawa Timur|0|12|91|-103|126|59|536
4/2/2020|ID-KB|Kalimantan Barat|0|1|0|-1|9|3|3
4/2/2020|ID-KS|Kalimantan Selatan|0|0|0|0|7|0|0
4/2/2020|ID-KT|Kalimantan Tengah|0|0|0|0|7|2|41
4/2/2020|ID-KI|Kalimantan Timur|0|0|0|0|17|1|3
4/2/2020|ID-KU|Kalimantan Utara|0|0|0|0|2|0|0
4/2/2020|ID-BB|Kepulauan Bangka Belitung|0|0|0|0|2|1|0
4/2/2020|ID-KR|Kepulauan Riau|2|1|2|-1|7|4|4
4/2/2020|ID-LA|Lampung|0|0|0|0|7|2|0
4/2/2020|ID-MA|Maluku|0|0|0|0|1|1|2
4/2/2020|ID-MU|Maluku Utara|0|0|0|0|1|0|0
4/2/2020|ID-NB|Nusa Tenggara Barat|0|0|0|0|4|0|0
4/2/2020|ID-PA|Papua|0|0|1|-1|9|1|5
4/2/2020|ID-PB|Papua Barat|0|0|0|0|2|1|1
4/2/2020|ID-RI|Riau|4|0|0|4|7|1|1
4/2/2020|ID-SR|Sulawesi Barat|0|0|0|0|1|0|0
4/2/2020|ID-SN|Sulawesi Selatan|0|2|4|-6|65|6|9
4/2/2020|ID-ST|Sulawesi Tengah|0|1|0|-1|2|1|0
4/2/2020|ID-SG|Sulawesi Tenggara|0|0|0|0|3|0|0
4/2/2020|ID-SA|Sulawesi Utara|0|0|0|0|3|1|5
4/2/2020|ID-SB|Sumatera Barat|0|0|0|0|8|0|1
4/2/2020|ID-SS|Sumatera Selatan|6|0|0|6|11|2|1
4/2/2020|ID-SU|Sumatera Utara|0|0|0|0|15|4|10
4/3/2020|ID-AC|Aceh|0|0|0|0|5|0|1
4/3/2020|ID-BA|Bali|3|0|0|3|21|2|5
4/3/2020|ID-BT|Banten|4|0|4|0|101|30|195
4/3/2020|ID-BE|Bengkulu|1|0|0|1|2|1|0
4/3/2020|ID-JK|DKI Jakarta|71|6|2|63|608|118|116
4/3/2020|ID-YO|Daerah Istimewa Yogyakarta|0|0|0|0|17|3|5
4/3/2020|IDN|Indonesia|196|11|22|163|1986|181|134
4/3/2020|ID-JA|Jambi|0|0|0|0|2|0|4
4/3/2020|ID-JB|Jawa Barat|2|1|2|-1|196|37|90
4/3/2020|ID-JT|Jawa Tengah|19|1|5|13|161|35|47
4/3/2020|ID-JI|Jawa Timur|47|1|7|39|173|60|543
4/3/2020|ID-KB|Kalimantan Barat|0|0|0|0|9|3|3
4/3/2020|ID-KS|Kalimantan Selatan|0|0|0|0|7|0|0
4/3/2020|ID-KT|Kalimantan Tengah|2|0|0|2|9|2|41
4/3/2020|ID-KI|Kalimantan Timur|1|0|0|1|18|1|3
4/3/2020|ID-KU|Kalimantan Utara|6|0|0|6|8|0|0
4/3/2020|ID-BB|Kepulauan Bangka Belitung|0|0|0|0|2|1|0
4/3/2020|ID-KR|Kepulauan Riau|2|0|0|2|9|4|4
4/3/2020|ID-LA|Lampung|3|1|0|2|10|3|0
4/3/2020|ID-MA|Maluku|0|0|0|0|1|1|2
4/3/2020|ID-MU|Maluku Utara|0|0|0|0|1|0|0
4/3/2020|ID-NB|Nusa Tenggara Barat|0|0|0|0|4|0|0
4/3/2020|ID-PA|Papua|6|1|0|5|15|2|5
4/3/2020|ID-PB|Papua Barat|0|0|0|0|2|1|1
4/3/2020|ID-RI|Riau|3|0|0|3|10|1|1
4/3/2020|ID-SR|Sulawesi Barat|1|0|0|1|2|0|0
4/3/2020|ID-SN|Sulawesi Selatan|15|0|0|15|80|6|9
4/3/2020|ID-ST|Sulawesi Tengah|2|1|0|1|4|2|0
4/3/2020|ID-SG|Sulawesi Tenggara|2|0|0|2|5|0|0
4/3/2020|ID-SA|Sulawesi Utara|0|0|0|0|3|1|5
4/3/2020|ID-SB|Sumatera Barat|0|0|0|0|8|0|1
4/3/2020|ID-SS|Sumatera Selatan|1|0|0|1|12|2|1
4/3/2020|ID-SU|Sumatera Utara|0|0|0|0|15|4|10
4/4/2020|ID-AC|Aceh|0|0|0|0|5|0|1
4/4/2020|ID-BA|Bali|5|0|0|5|26|2|5
4/4/2020|ID-BT|Banten|3|2|2|-1|104|32|197
4/4/2020|ID-BE|Bengkulu|0|0|0|0|2|1|0
4/4/2020|ID-JK|DKI Jakarta|57|8|5|44|665|126|121
4/4/2020|ID-YO|Daerah Istimewa Yogyakarta|5|0|0|5|22|3|5
4/4/2020|IDN|Indonesia|106|10|16|80|2092|191|150
4/4/2020|ID-JA|Jambi|0|0|0|0|2|0|4
4/4/2020|ID-JB|Jawa Barat|20|4|2|14|216|41|92
4/4/2020|ID-JT|Jawa Tengah|15|1|3|11|176|36|50
4/4/2020|ID-JI|Jawa Timur|5|2|3|0|178|62|546
4/4/2020|ID-KB|Kalimantan Barat|0|0|0|0|9|3|3
4/4/2020|ID-KS|Kalimantan Selatan|0|0|0|0|7|0|0
4/4/2020|ID-KT|Kalimantan Tengah|1|0|2|-1|10|2|43
4/4/2020|ID-KI|Kalimantan Timur|2|0|1|1|20|1|4
4/4/2020|ID-KU|Kalimantan Utara|0|0|0|0|8|0|0
4/4/2020|ID-BB|Kepulauan Bangka Belitung|0|0|0|0|2|1|0
4/4/2020|ID-KR|Kepulauan Riau|0|0|0|0|9|4|4
4/4/2020|ID-LA|Lampung|0|0|0|0|10|3|0
4/4/2020|ID-MA|Maluku|0|0|0|0|1|1|2
4/4/2020|ID-MU|Maluku Utara|0|0|0|0|1|0|0
4/4/2020|ID-NB|Nusa Tenggara Barat|0|0|0|0|4|0|0
4/4/2020|ID-PA|Papua|2|0|1|1|17|2|6
4/4/2020|ID-PB|Papua Barat|0|0|0|0|2|1|1
4/4/2020|ID-RI|Riau|0|0|1|-1|10|1|2
4/4/2020|ID-SR|Sulawesi Barat|0|0|0|0|2|0|0
4/4/2020|ID-SN|Sulawesi Selatan|0|2|5|-7|80|8|14
4/4/2020|ID-ST|Sulawesi Tengah|0|0|0|0|4|2|0
4/4/2020|ID-SG|Sulawesi Tenggara|0|0|1|-1|5|0|1
4/4/2020|ID-SA|Sulawesi Utara|0|1|0|-1|3|2|5
4/4/2020|ID-SB|Sumatera Barat|0|0|0|0|8|0|1
4/4/2020|ID-SS|Sumatera Selatan|0|0|1|-1|12|2|2
4/4/2020|ID-SU|Sumatera Utara|3|1|0|2|18|5|10
4/5/2020|ID-AC|Aceh|0|0|0|0|5|0|1
4/5/2020|ID-BA|Bali|5|0|4|1|31|2|9
4/5/2020|ID-BT|Banten|4|2|4|-2|108|34|201
4/5/2020|ID-BE|Bengkulu|0|0|0|0|2|1|0
4/5/2020|ID-JK|DKI Jakarta|87|11|2|74|752|137|123
4/5/2020|ID-YO|Daerah Istimewa Yogyakarta|1|0|0|1|23|3|5
4/5/2020|IDN|Indonesia|181|7|14|160|2273|198|164
4/5/2020|ID-JA|Jambi|0|0|0|0|2|0|4
4/5/2020|ID-JB|Jawa Barat|6|2|1|3|222|43|93
4/5/2020|ID-JT|Jawa Tengah|3|0|0|3|179|36|50
4/5/2020|ID-JI|Jawa Timur|35|2|8|25|213|64|554
4/5/2020|ID-KB|Kalimantan Barat|0|0|0|0|9|3|3
4/5/2020|ID-KS|Kalimantan Selatan|8|1|0|7|15|1|0
4/5/2020|ID-KT|Kalimantan Tengah|0|0|0|0|10|2|43
4/5/2020|ID-KI|Kalimantan Timur|1|0|0|1|21|1|4
4/5/2020|ID-KU|Kalimantan Utara|0|0|0|0|8|0|0
4/5/2020|ID-BB|Kepulauan Bangka Belitung|0|0|0|0|2|1|0
4/5/2020|ID-KR|Kepulauan Riau|1|0|0|1|10|4|4
4/5/2020|ID-LA|Lampung|0|0|0|0|10|3|0
4/5/2020|ID-MA|Maluku|0|0|0|0|1|1|2
4/5/2020|ID-MU|Maluku Utara|0|0|0|0|1|0|0
4/5/2020|ID-NB|Nusa Tenggara Barat|0|0|0|0|4|0|0
4/5/2020|ID-PA|Papua|8|0|0|8|25|2|6
4/5/2020|ID-PB|Papua Barat|0|0|0|0|2|1|1
4/5/2020|ID-RI|Riau|1|1|0|0|11|2|2
4/5/2020|ID-SR|Sulawesi Barat|0|0|0|0|2|0|0
4/5/2020|ID-SN|Sulawesi Selatan|2|2|11|-11|82|10|25
4/5/2020|ID-ST|Sulawesi Tengah|1|0|0|1|5|2|0
4/5/2020|ID-SG|Sulawesi Tenggara|0|0|0|0|5|0|1
4/5/2020|ID-SA|Sulawesi Utara|0|0|0|0|3|2|5
4/5/2020|ID-SB|Sumatera Barat|0|0|0|0|8|0|1
4/5/2020|ID-SS|Sumatera Selatan|4|0|0|4|16|2|2
4/5/2020|ID-SU|Sumatera Utara|0|0|0|0|18|5|10
4/6/2020|ID-AC|Aceh|0|0|0|0|5|0|1
4/6/2020|ID-BA|Bali|7|0|0|7|38|2|9
4/6/2020|ID-BT|Banten|11|2|8|1|119|36|209
4/6/2020|ID-BE|Bengkulu|0|0|0|0|2|1|0
4/6/2020|ID-JK|DKI Jakarta|103|7|7|89|855|144|130
4/6/2020|ID-YO|Daerah Istimewa Yogyakarta|3|0|1|2|26|3|6
4/6/2020|IDN|Indonesia|218|11|28|179|2491|209|192
4/6/2020|ID-JA|Jambi|0|0|0|0|2|0|4
4/6/2020|ID-JB|Jawa Barat|10|3|4|3|232|46|97
4/6/2020|ID-JT|Jawa Tengah|19|5|1|13|198|41|51
4/6/2020|ID-JI|Jawa Timur|9|5|11|-7|222|69|565
4/6/2020|ID-KB|Kalimantan Barat|0|0|0|0|9|3|3
4/6/2020|ID-KS|Kalimantan Selatan|2|0|0|2|17|1|0
4/6/2020|ID-KT|Kalimantan Tengah|9|0|0|9|19|2|43
4/6/2020|ID-KI|Kalimantan Timur|6|0|0|6|27|1|4
4/6/2020|ID-KU|Kalimantan Utara|7|0|0|7|15|0|0
4/6/2020|ID-BB|Kepulauan Bangka Belitung|0|0|0|0|2|1|0
4/6/2020|ID-KR|Kepulauan Riau|0|0|0|0|10|4|4
4/6/2020|ID-LA|Lampung|1|0|0|1|11|3|0
4/6/2020|ID-MA|Maluku|0|0|0|0|1|1|2
4/6/2020|ID-MU|Maluku Utara|0|0|0|0|1|0|0
4/6/2020|ID-NB|Nusa Tenggara Barat|3|0|0|3|7|0|0
4/6/2020|ID-PA|Papua|0|1|0|-1|25|3|6
4/6/2020|ID-PB|Papua Barat|0|0|0|0|2|1|1
4/6/2020|ID-RI|Riau|1|0|0|1|12|2|2
4/6/2020|ID-SR|Sulawesi Barat|0|0|0|0|2|0|0
4/6/2020|ID-SN|Sulawesi Selatan|29|0|0|29|111|10|25
4/6/2020|ID-ST|Sulawesi Tengah|0|0|0|0|5|2|0
4/6/2020|ID-SG|Sulawesi Tenggara|1|0|0|1|6|0|1
4/6/2020|ID-SA|Sulawesi Utara|2|0|0|2|5|2|5
4/6/2020|ID-SB|Sumatera Barat|10|0|0|10|18|0|1
4/6/2020|ID-SS|Sumatera Selatan|0|0|0|0|16|2|2
4/6/2020|ID-SU|Sumatera Utara|1|0|0|1|19|5|10
4/7/2020|ID-AC|Aceh|0|0|0|0|5|0|1
4/7/2020|ID-BA|Bali|0|0|0|0|38|2|9
4/7/2020|ID-BT|Banten|6|0|4|2|125|36|213
4/7/2020|ID-BE|Bengkulu|0|0|0|0|2|1|0
4/7/2020|ID-JK|DKI Jakarta|113|14|3|96|968|158|133
4/7/2020|ID-YO|Daerah Istimewa Yogyakarta|1|0|0|1|27|3|6
4/7/2020|IDN|Indonesia|247|12|12|223|2738|221|204
4/7/2020|ID-JA|Jambi|0|0|0|0|2|0|4
4/7/2020|ID-JB|Jawa Barat|76|3|2|71|308|49|99
4/7/2020|ID-JT|Jawa Tengah|8|0|0|8|206|41|51
4/7/2020|ID-JI|Jawa Timur|5|5|2|-2|227|74|567
4/7/2020|ID-KB|Kalimantan Barat|1|0|1|0|10|3|4
4/7/2020|ID-KS|Kalimantan Selatan|0|2|0|-2|17|3|0
4/7/2020|ID-KT|Kalimantan Tengah|1|0|2|-1|20|2|45
4/7/2020|ID-KI|Kalimantan Timur|0|0|0|0|27|1|4
4/7/2020|ID-KU|Kalimantan Utara|0|0|0|0|15|0|0
4/7/2020|ID-BB|Kepulauan Bangka Belitung|0|0|0|0|2|1|0
4/7/2020|ID-KR|Kepulauan Riau|0|0|0|0|10|4|4
4/7/2020|ID-LA|Lampung|0|0|0|0|11|3|0
4/7/2020|ID-MA|Maluku|0|0|0|0|1|1|2
4/7/2020|ID-MU|Maluku Utara|0|0|0|0|1|0|0
4/7/2020|ID-NB|Nusa Tenggara Barat|0|0|0|0|7|0|0
4/7/2020|ID-PA|Papua|0|1|0|-1|25|4|6
4/7/2020|ID-PB|Papua Barat|0|0|0|0|2|1|1
4/7/2020|ID-RI|Riau|0|0|0|0|12|2|2
4/7/2020|ID-SR|Sulawesi Barat|0|0|0|0|2|0|0
4/7/2020|ID-SN|Sulawesi Selatan|10|0|2|8|121|10|27
4/7/2020|ID-ST|Sulawesi Tengah|0|0|2|-2|5|2|2
4/7/2020|ID-SG|Sulawesi Tenggara|0|0|0|0|6|0|1
4/7/2020|ID-SA|Sulawesi Utara|3|1|0|2|8|3|5
4/7/2020|ID-SB|Sumatera Barat|0|0|0|0|18|0|1
4/7/2020|ID-SS|Sumatera Selatan|0|0|0|0|16|2|2
4/7/2020|ID-SU|Sumatera Utara|0|0|0|0|19|5|10
4/8/2020|ID-AC|Aceh|0|0|0|0|5|0|1
4/8/2020|ID-BA|Bali|6|0|0|6|44|2|9
4/8/2020|ID-BT|Banten|19|0|6|13|144|36|219
4/8/2020|ID-BE|Bengkulu|0|0|0|0|2|1|0
4/8/2020|ID-JK|DKI Jakarta|90|8|5|77|1058|166|138
4/8/2020|ID-YO|Daerah Istimewa Yogyakarta|4|3|3|-2|31|6|9
4/8/2020|IDN|Indonesia|218|19|18|181|2956|240|222
4/8/2020|ID-JA|Jambi|0|0|0|0|2|0|4
4/8/2020|ID-JB|Jawa Barat|22|5|4|13|330|54|103
4/8/2020|ID-JT|Jawa Tengah|15|3|2|10|221|44|53
4/8/2020|ID-JI|Jawa Timur|15|23|15|-23|242|97|582
4/8/2020|ID-KB|Kalimantan Barat|0|0|0|0|10|3|4
4/8/2020|ID-KS|Kalimantan Selatan|4|0|1|3|21|3|1
4/8/2020|ID-KT|Kalimantan Tengah|0|1|0|-1|20|3|45
4/8/2020|ID-KI|Kalimantan Timur|1|0|0|1|28|1|4
4/8/2020|ID-KU|Kalimantan Utara|1|0|0|1|16|0|0
4/8/2020|ID-BB|Kepulauan Bangka Belitung|1|0|0|1|3|1|0
4/8/2020|ID-KR|Kepulauan Riau|0|0|0|0|10|4|4
4/8/2020|ID-LA|Lampung|3|2|0|1|14|5|0
4/8/2020|ID-MA|Maluku|2|0|0|2|3|1|2
4/8/2020|ID-MU|Maluku Utara|1|0|0|1|2|0|0
4/8/2020|ID-NB|Nusa Tenggara Barat|0|0|0|0|7|0|0
4/8/2020|ID-PA|Papua|11|0|0|11|36|4|6
4/8/2020|ID-PB|Papua Barat|0|0|0|0|2|1|1
4/8/2020|ID-RI|Riau|0|0|0|0|12|2|2
4/8/2020|ID-SR|Sulawesi Barat|0|0|0|0|2|0|0
4/8/2020|ID-SN|Sulawesi Selatan|5|1|2|2|126|11|29
4/8/2020|ID-ST|Sulawesi Tengah|0|0|0|0|5|2|2
4/8/2020|ID-SG|Sulawesi Tenggara|4|0|0|4|10|0|1
4/8/2020|ID-SA|Sulawesi Utara|0|0|0|0|8|3|5
4/8/2020|ID-SB|Sumatera Barat|0|0|0|0|18|0|1
4/8/2020|ID-SS|Sumatera Selatan|0|0|0|0|16|2|2
4/8/2020|ID-SU|Sumatera Utara|29|0|0|29|48|5|10
4/9/2020|ID-AC|Aceh|0|0|1|-1|5|0|2
4/9/2020|ID-BA|Bali|14|0|0|14|58|2|9
4/9/2020|ID-BT|Banten|4|3|10|-9|148|39|229
4/9/2020|ID-BE|Bengkulu|2|0|0|2|4|1|0
4/9/2020|ID-JK|DKI Jakarta|228|34|5|189|1286|200|143
4/9/2020|ID-YO|Daerah Istimewa Yogyakarta|3|0|3|0|34|6|12
4/9/2020|IDN|Indonesia|337|40|30|267|3293|280|252
4/9/2020|ID-JA|Jambi|0|0|0|0|2|0|4
4/9/2020|ID-JB|Jawa Barat|12|6|4|2|342|60|107
4/9/2020|ID-JT|Jawa Tengah|11|1|5|5|232|45|58
4/9/2020|ID-JI|Jawa Timur|36|12|43|-19|278|109|625
4/9/2020|ID-KB|Kalimantan Barat|0|0|0|0|10|3|4
4/9/2020|ID-KS|Kalimantan Selatan|0|1|2|-3|21|4|3
4/9/2020|ID-KT|Kalimantan Tengah|0|0|0|0|20|3|45
4/9/2020|ID-KI|Kalimantan Timur|1|0|5|-4|29|1|9
4/9/2020|ID-KU|Kalimantan Utara|0|0|0|0|16|0|0
4/9/2020|ID-BB|Kepulauan Bangka Belitung|1|0|0|1|4|1|0
4/9/2020|ID-KR|Kepulauan Riau|11|0|0|11|21|4|4
4/9/2020|ID-LA|Lampung|1|0|2|-1|15|5|2
4/9/2020|ID-MA|Maluku|0|0|0|0|3|1|2
4/9/2020|ID-MU|Maluku Utara|0|0|1|-1|2|0|1
4/9/2020|ID-NB|Nusa Tenggara Barat|6|0|2|4|13|0|2
4/9/2020|ID-NT|Nusa Tenggara Timur|1|0|0|1|1|0|0
4/9/2020|ID-PA|Papua|0|0|0|0|36|4|6
4/9/2020|ID-PB|Papua Barat|0|0|0|0|2|1|1
4/9/2020|ID-RI|Riau|1|1|0|0|13|3|2
4/9/2020|ID-SR|Sulawesi Barat|0|0|0|0|2|0|0
4/9/2020|ID-SN|Sulawesi Selatan|6|0|0|6|132|11|29
4/9/2020|ID-ST|Sulawesi Tengah|0|0|0|0|5|2|2
4/9/2020|ID-SG|Sulawesi Tenggara|5|0|0|5|15|0|1
4/9/2020|ID-SA|Sulawesi Utara|0|0|0|0|8|3|5
4/9/2020|ID-SB|Sumatera Barat|0|0|0|0|18|0|1
4/9/2020|ID-SS|Sumatera Selatan|1|0|0|1|17|2|2
4/9/2020|ID-SU|Sumatera Utara|0|0|0|0|48|5|10
4/10/2020|ID-AC|Aceh|0|0|0|0|5|0|2
4/10/2020|ID-BA|Bali|12|0|1|11|70|2|10
4/10/2020|ID-BT|Banten|21|1|4|16|169|40|233
4/10/2020|ID-BE|Bengkulu|0|0|0|0|4|1|0
4/10/2020|ID-JK|DKI Jakarta|53|11|4|38|1339|211|147
4/10/2020|ID-YO|Daerah Istimewa Yogyakarta|3|0|3|0|37|6|15
4/10/2020|ID-GO|Gorontalo|1|0|0|1|1|0|0
4/10/2020|IDN|Indonesia|219|26|30|163|3512|306|282
4/10/2020|ID-JA|Jambi|0|0|0|0|2|0|4
4/10/2020|ID-JB|Jawa Barat|10|0|1|9|352|60|108
4/10/2020|ID-JT|Jawa Tengah|2|0|0|2|234|45|58
4/10/2020|ID-JI|Jawa Timur|30|4|34|-8|308|113|659
4/10/2020|ID-KB|Kalimantan Barat|0|0|0|0|10|3|4
4/10/2020|ID-KS|Kalimantan Selatan|7|0|0|7|28|4|3
4/10/2020|ID-KT|Kalimantan Tengah|4|0|1|3|24|3|46
4/10/2020|ID-KI|Kalimantan Timur|4|0|0|4|33|1|9
4/10/2020|ID-KU|Kalimantan Utara|0|0|0|0|16|0|0
4/10/2020|ID-BB|Kepulauan Bangka Belitung|0|0|0|0|4|1|0
4/10/2020|ID-KR|Kepulauan Riau|0|0|0|0|21|4|4
4/10/2020|ID-LA|Lampung|5|0|0|5|20|5|2
4/10/2020|ID-MA|Maluku|0|0|0|0|3|1|2
4/10/2020|ID-MU|Maluku Utara|0|0|0|0|2|0|1
4/10/2020|ID-NB|Nusa Tenggara Barat|9|0|0|9|22|0|2
4/10/2020|ID-NT|Nusa Tenggara Timur|0|0|0|0|1|0|0
4/10/2020|ID-PA|Papua|0|1|1|-2|36|5|7
4/10/2020|ID-PB|Papua Barat|0|0|0|0|2|1|1
4/10/2020|ID-RI|Riau|1|0|1|0|14|3|3
4/10/2020|ID-SR|Sulawesi Barat|1|0|0|1|3|0|0
4/10/2020|ID-SN|Sulawesi Selatan|33|1|0|32|165|12|29
4/10/2020|ID-ST|Sulawesi Tengah|9|0|0|9|14|2|2
4/10/2020|ID-SG|Sulawesi Tenggara|0|0|0|0|15|0|1
4/10/2020|ID-SA|Sulawesi Utara|5|1|0|4|13|4|5
4/10/2020|ID-SB|Sumatera Barat|13|3|5|5|31|3|6
4/10/2020|ID-SS|Sumatera Selatan|1|0|0|1|18|2|2
4/10/2020|ID-SU|Sumatera Utara|7|0|8|-1|55|5|18
4/11/2020|ID-AC|Aceh|0|0|0|0|5|0|2
4/11/2020|ID-BA|Bali|4|0|0|4|74|2|10
4/11/2020|ID-BT|Banten|31|2|20|9|200|42|253
4/11/2020|ID-BE|Bengkulu|0|0|0|0|4|1|0
4/11/2020|ID-JK|DKI Jakarta|190|10|7|173|1529|221|154
4/11/2020|ID-YO|Daerah Istimewa Yogyakarta|0|0|0|0|37|6|15
4/11/2020|ID-GO|Gorontalo|0|0|0|0|1|0|0
4/11/2020|IDN|Indonesia|330|21|4|305|3842|327|286
4/11/2020|ID-JA|Jambi|2|0|0|2|4|0|4
4/11/2020|ID-JB|Jawa Barat|29|4|4|21|381|64|112
4/11/2020|ID-JT|Jawa Tengah|7|1|0|6|241|46|58
4/11/2020|ID-JI|Jawa Timur|15|9|27|-21|323|122|686
4/11/2020|ID-KB|Kalimantan Barat|0|0|0|0|10|3|4
4/11/2020|ID-KS|Kalimantan Selatan|0|1|0|-1|28|5|3
4/11/2020|ID-KT|Kalimantan Tengah|0|0|0|0|24|3|46
4/11/2020|ID-KI|Kalimantan Timur|0|0|0|0|33|1|9
4/11/2020|ID-KU|Kalimantan Utara|0|1|0|-1|16|1|0
4/11/2020|ID-BB|Kepulauan Bangka Belitung|1|0|0|1|5|1|0
4/11/2020|ID-KR|Kepulauan Riau|0|2|0|-2|21|6|4
4/11/2020|ID-LA|Lampung|0|0|2|-2|20|5|4
4/11/2020|ID-MA|Maluku|0|0|0|0|3|1|2
4/11/2020|ID-MU|Maluku Utara|0|0|0|0|2|0|1
4/11/2020|ID-NB|Nusa Tenggara Barat|2|2|0|0|24|2|2
4/11/2020|ID-NT|Nusa Tenggara Timur|0|0|0|0|1|0|0
4/11/2020|ID-PA|Papua|24|0|2|22|60|5|9
4/11/2020|ID-PB|Papua Barat|0|0|0|0|2|1|1
4/11/2020|ID-RI|Riau|3|0|1|2|17|3|4
4/11/2020|ID-SR|Sulawesi Barat|2|1|1|0|5|1|1
4/11/2020|ID-SN|Sulawesi Selatan|11|6|0|5|176|18|29
4/11/2020|ID-ST|Sulawesi Tengah|5|0|0|5|19|2|2
4/11/2020|ID-SG|Sulawesi Tenggara|1|1|0|0|16|1|1
4/11/2020|ID-SA|Sulawesi Utara|0|0|1|-1|13|4|6
4/11/2020|ID-SB|Sumatera Barat|0|0|0|0|31|3|6
4/11/2020|ID-SS|Sumatera Selatan|0|0|0|0|18|2|2
4/11/2020|ID-SU|Sumatera Utara|0|3|0|-3|55|8|18
4/12/2020|ID-AC|Aceh|0|0|0|0|5|0|2
4/12/2020|ID-BA|Bali|2|0|0|2|76|2|10
4/12/2020|ID-BT|Banten|2|1|7|-6|202|43|260
4/12/2020|ID-BE|Bengkulu|0|0|0|0|4|1|0
4/12/2020|ID-JK|DKI Jakarta|156|33|37|86|1685|254|191
4/12/2020|ID-YO|Daerah Istimewa Yogyakarta|1|0|5|-4|38|6|20
4/12/2020|ID-GO|Gorontalo|0|0|0|0|1|0|0
4/12/2020|IDN|Indonesia|399|46|73|280|4241|373|359
4/12/2020|ID-JA|Jambi|0|0|0|0|4|0|4
4/12/2020|ID-JB|Jawa Barat|17|4|2|11|398|68|114
